_id,city,time_zone,country,latitude,longitude,timezone_name
1140,Tijuana,"(GMT-08:00) Pacific Time (US & Canada); Tijuana",Mexico,32.533294677734375,-117.0167007446289,"Pacific Standard Time"
1141,Timisoara,"(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius",Romania,45.75,21.233333587646484,"FLE Standard Time"
1142,Tirana,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Albania,41.33333206176758,19.799999237060547,"W. Europe Standard Time"
1143,Tiraspol,"(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius",Moldova,46.85222244262695,29.63194465637207,"FLE Standard Time"
1144,Tiruchirapalli,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,10.800000190734863,78.69999694824219,"India Standard Time"
1145,Tizimin,"(GMT-06:00) Guadalajara, Mexico City, Monterrey",Mexico,21.14583396911621,-88.1500015258789,"Mexico Standard Time"
1146,Toalmas,"(GMT+01:00) Belgrade, Bratislava, Budapest, Ljubljana, Prague",Hungary,47.51250076293945,19.66777801513672,"Central Europe Standard Time"
1147,Tokyo,"(GMT+09:00) Osaka, Sapporo, Tokyo",Japan,35.650001525878906,139.73333740234375,"Tokyo Standard Time"
1148,"Toledo, OH","(GMT-05:00) Eastern Time (US & Canada)","United States",41.66666793823242,-83.55000305175781,"Eastern Standard Time"
1149,"Toluca de Lerdo","(GMT-06:00) Guadalajara, Mexico City, Monterrey",Mexico,19.292499542236328,-99.65694427490234,"Mexico Standard Time"
1150,Tomsk,"(GMT+08:00) Novosibirsk",Russia,56.463890075683594,84.9625015258789,"Novosibirsk Standard Time"
1151,Toowoomba,"(GMT+10:00) Brisbane",Australia,-27.566667556762695,151.96665954589844,"E. Australia Standard Time"
1152,"Toronto, ON","(GMT-05:00) Eastern Time (US & Canada)",Canada,43.6702766418457,-79.38666534423828,"Eastern Standard Time"
1153,Torshavn,"(GMT) Dublin, Edinburgh, Lisbon, London","Faroe Islands",62.016666412353516,-6.766666889190674,"GMT Standard Time"
1154,Toulon,"(GMT+01:00) Brussels, Copenhagen, Madrid, Paris",France,43.124168395996094,5.928055763244629,"Romance Standard Time"
1155,Toulouse,"(GMT+01:00) Brussels, Copenhagen, Madrid, Paris",France,43.599998474121094,1.4500000476837158,"Romance Standard Time"
1156,Tours,"(GMT+01:00) Brussels, Copenhagen, Madrid, Paris",France,47.38333511352539,0.699999988079071,"Romance Standard Time"
1157,Townsville,"(GMT+10:00) Brisbane",Australia,-19.28333282470703,146.8000030517578,"E. Australia Standard Time"
1158,Trelleborg,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Sweden,55.36666488647461,13.166666984558105,"W. Europe Standard Time"
1159,Trier,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Germany,49.75361251831055,6.646111011505127,"W. Europe Standard Time"
1160,Trieste,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Italy,45.65638732910156,13.778611183166504,"W. Europe Standard Time"
1161,Tripoli,"(GMT+02:00) Libya",Libya,32.88333511352539,13.183333396911621,"Libya Standard Time"
1162,Tromso,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Norway,69.66139221191406,18.95027732849121,"W. Europe Standard Time"
1163,Trondheim,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Norway,63.41666793823242,10.416666984558105,"W. Europe Standard Time"
1164,Trujillo,"(GMT-05:00) Bogota, Lima, Quito",Peru,-8.112500190734863,-79.02999877929688,"SA Pacific Standard Time"
1165,Tshwane,"(GMT+02:00) Harare, Pretoria","South Africa",-25.700000762939453,28.233333587646484,"South Africa Standard Time"
1166,Tuapse,"(GMT+03:00) Moscow, St. Petersburg, Volgograd",Russia,44.099998474121094,39.06666564941406,"Russian Standard Time"
1167,"Tucson, AZ","(GMT-07:00) Arizona","United States",32.21666717529297,-110.93333435058594,"US Mountain Standard Time"
1168,Tucuman,"(GMT-03:00) Argentina",Argentina,-26.808332443237305,-65.21749877929688,"Argentina Standard Time"
1169,Tula,"(GMT+03:00) Moscow, St. Petersburg, Volgograd",Russia,54.21666717529297,37.599998474121094,"Russian Standard Time"
1170,Tulcea,"(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius",Romania,45.18333435058594,28.799999237060547,"FLE Standard Time"
1171,"Tulsa, OK","(GMT-06:00) Central Time (US & Canada)","United States",36.099998474121094,-95.91666412353516,"Central Standard Time"
1172,Tunis,"(GMT+01:00) West Central Africa",Tunisia,36.81638717651367,10.166666984558105,"W. Central Africa Standard Time"
1173,Turin,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Italy,45.06666564941406,7.666666507720947,"W. Europe Standard Time"
1174,Turku,"(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius",Finland,60.45000076293945,22.266666412353516,"FLE Standard Time"
1175,Tuticorin,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,8.816666603088379,78.13333129882812,"India Standard Time"
1176,Tuzla,"(GMT+01:00) Sarajevo, Skopje, Warsaw, Zagreb",Bosnia,44.53277587890625,18.670278549194336,"Central European Standard Time"
1177,Tver`,"(GMT+03:00) Moscow, St. Petersburg, Volgograd",Russia,56.86666488647461,35.91666793823242,"Russian Standard Time"
1178,"Ubon Ratchathani","(GMT+07:00) Bangkok, Hanoi, Jakarta",Thailand,15.229722023010254,104.85610961914062,"SE Asia Standard Time"
1179,Ubud,"(GMT+08:00) Kuala Lumpur, Singapore",Indonesia,-8.4975004196167,115.26583099365234,"Singapore Standard Time"
1180,"Udon Thani","(GMT+07:00) Bangkok, Hanoi, Jakarta",Thailand,17.406665802001953,102.79000091552734,"SE Asia Standard Time"
1181,Ufa,"(GMT+05:00) Ekaterinburg",Russia,54.83333206176758,56.099998474121094,"Ekaterinburg Standard Time"
1182,Ulaanbaatar,"(GMT+08:00) Ulaanbaatar",Mongolia,47.91666793823242,106.88333129882812,"Ulaanbaatar Standard Time"
1183,Ulan-Ude,"(GMT+08:00) Ulan-Ude",Russia,51.84583282470703,107.5647201538086,"Ulan-Ude Standard Time"
1184,"Upper Hutt","(GMT+12:00) Auckland, Wellington","New Zealand",-41.13944625854492,175.0316619873047,"New Zealand Standard Time"
1185,Uppsala,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Sweden,59.849998474121094,17.649999618530273,"W. Europe Standard Time"
1186,Urumqi,"(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi",China,43.79999923706055,87.58333587646484,"China Standard Time"
1187,Ushuaia,"(GMT-03:00) Georgetown, South America Eastern Time",Argentina,-54.78305435180664,-68.31639099121094,"SA Eastern Standard Time"
1188,Utrecht,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Netherlands,52.09138870239258,5.122777938842773,"W. Europe Standard Time"
1189,Uzhhorod,"(GMT+02:00) Ukraine",Ukraine,48.624168395996094,22.293888092041016,"Ukraine Standard Time"
1190,Vaasa,"(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius",Finland,63.099998474121094,21.616666793823242,"FLE Standard Time"
1191,Vadodara,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,22.30638885498047,73.1875,"India Standard Time"
1192,Vaduz,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Liechtenstein,47.150001525878906,9.533333778381348,"W. Europe Standard Time"
1193,Valaam,"(GMT+03:00) Moscow, St. Petersburg, Volgograd",Russia,61.38888931274414,30.947500228881836,"Russian Standard Time"
1194,Valdivia,"(GMT-04:00) Chile",Chile,-39.82416534423828,-73.21333312988281,"Chile Standard Time"
1195,Valencia,"(GMT+01:00) Brussels, Copenhagen, Madrid, Paris",Spain,39.46666717529297,-0.36666667461395264,"Romance Standard Time"
1196,Valladolid,"(GMT+01:00) Brussels, Copenhagen, Madrid, Paris",Spain,41.648887634277344,-4.726110935211182,"Romance Standard Time"
1197,Vallauris,"(GMT+01:00) Brussels, Copenhagen, Madrid, Paris",France,43.579444885253906,7.053055763244629,"Romance Standard Time"
1198,Valletta,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Malta,35.900001525878906,14.516666412353516,"W. Europe Standard Time"
1199,"Vancouver, BC","(GMT-08:00) Pacific Time (US & Canada); Tijuana",Canada,49.26361083984375,-123.13861083984375,"Pacific Standard Time"
1200,Vardo,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Norway,70.38333129882812,31.08333396911621,"W. Europe Standard Time"
1201,Varna,"(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius",Bulgaria,43.21666717529297,27.911945343017578,"FLE Standard Time"
1202,"Vatican City","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Holy See (Vatican City)",41.900001525878906,12.449999809265137,"W. Europe Standard Time"
1203,"Velikiye Luki","(GMT+03:00) Moscow, St. Petersburg, Volgograd",Russia,56.33333206176758,30.53333282470703,"Russian Standard Time"
1204,Venice,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Italy,45.43333435058594,12.333333015441895,"W. Europe Standard Time"
1205,Veracruz,"(GMT-06:00) Guadalajara, Mexico City, Monterrey",Mexico,19.17277717590332,-96.13333129882812,"Mexico Standard Time"
1206,Verona,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Italy,45.43333435058594,10.983333587646484,"W. Europe Standard Time"
1207,Vevey,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Switzerland,46.463890075683594,6.840277671813965,"W. Europe Standard Time"
1208,"Viana do Castello","(GMT) Dublin, Edinburgh, Lisbon, London",Portugal,41.70000076293945,-8.816666603088379,"GMT Standard Time"
1209,Victoria,"(GMT+04:00) Abu Dhabi, Muscat",Seychelles,-4.616666793823242,55.45000076293945,"Arabian Standard Time"
1210,Victoria,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Malta,36.045555114746094,14.243611335754395,"W. Europe Standard Time"
1211,"Victoria, BC","(GMT-08:00) Pacific Time (US & Canada); Tijuana",Canada,48.4275016784668,-123.36722564697266,"Pacific Standard Time"
1212,Vidin,"(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius",Bulgaria,43.99702453613281,22.882619857788086,"FLE Standard Time"
1213,Viedma,"(GMT-03:00) Georgetown, South America Eastern Time",Argentina,-40.8136100769043,-62.99416732788086,"SA Eastern Standard Time"
1214,Vienna,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Austria,48.21666717529297,16.33333396911621,"W. Europe Standard Time"
1215,"Vienna, VA","(GMT-05:00) Eastern Time (US & Canada)","United States",38.9011116027832,-77.26527404785156,"Eastern Standard Time"
1216,Vientiane,"(GMT+07:00) Bangkok, Hanoi, Jakarta",Laos,17.96666717529297,102.61666870117188,"SE Asia Standard Time"
1217,"Vila Real","(GMT) Dublin, Edinburgh, Lisbon, London",Portugal,41.29999923706055,-7.733333110809326,"GMT Standard Time"
1218,Vilnius,"(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius",Lithuania,54.68330383300781,25.316696166992188,"FLE Standard Time"
1219,Visby,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Sweden,57.64083480834961,18.296112060546875,"W. Europe Standard Time"
1220,Vishakhapatnam,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,17.733333587646484,83.30000305175781,"India Standard Time"
1221,Vitoria,"(GMT+01:00) Brussels, Copenhagen, Madrid, Paris",Spain,42.849998474121094,-2.6666667461395264,"Romance Standard Time"
1222,Vizianagaram,"(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi",India,18.113889694213867,83.4094467163086,"India Standard Time"
1223,Vladimir,"(GMT+03:00) Moscow, St. Petersburg, Volgograd",Russia,56.150001525878906,40.36666488647461,"Russian Standard Time"
1224,Vladivostok,"(GMT+10:00) Vladivostok",Russia,43.133056640625,131.89971923828125,"Vladivostok Standard Time"
1225,Volgograd,"(GMT+03:00) Moscow, St. Petersburg, Volgograd",Russia,48.80470275878906,44.58580017089844,"Russian Standard Time"
1226,Vologda,"(GMT+03:00) Moscow, St. Petersburg, Volgograd",Russia,59.21666717529297,39.86666488647461,"Russian Standard Time"
1227,Volokolamsk,"(GMT+03:00) Moscow, St. Petersburg, Volgograd",Russia,56.06666564941406,35.93333435058594,"Russian Standard Time"
1228,Voronezh,"(GMT+03:00) Moscow, St. Petersburg, Volgograd",Russia,51.71666717529297,39.266666412353516,"Russian Standard Time"
1229,Votkinsk,"(GMT+03:00) Moscow, St. Petersburg, Volgograd",Russia,57.057498931884766,53.994998931884766,"Russian Standard Time"
1230,Waikanae,"(GMT+12:00) Auckland, Wellington","New Zealand",-40.87527847290039,175.0641632080078,"New Zealand Standard Time"
1231,"Wailua, HI","(GMT-10:00) Hawaii","United States",22.052221298217773,-159.33778381347656,"Hawaiian Standard Time"
1232,"Waimea, HI","(GMT-10:00) Hawaii","United States",21.95861053466797,-159.67083740234375,"Hawaiian Standard Time"
1233,Waingapu,"(GMT+08:00) Kuala Lumpur, Singapore",Indonesia,-9.6627779006958,120.2669448852539,"Singapore Standard Time"
1234,Wakkana,"(GMT+09:00) Osaka, Sapporo, Tokyo",Japan,45.401668548583984,141.6827850341797,"Tokyo Standard Time"
1235,Warrnambool,"(GMT+10:00) Canberra, Melbourne, Sydney",Australia,-38.38333511352539,142.48333740234375,"AUS Eastern Standard Time"
1236,Warsaw,"(GMT+01:00) Sarajevo, Skopje, Warsaw, Zagreb",Poland,52.25,21.0,"Central European Standard Time"
1237,"Washington, DC","(GMT-05:00) Eastern Time (US & Canada)","United States",38.88333511352539,-77.03333282470703,"Eastern Standard Time"
1238,Waterford,"(GMT) Dublin, Edinburgh, Lisbon, London",Ireland,52.25,-7.133333206176758,"GMT Standard Time"
1239,"Waterloo, ON","(GMT-05:00) Eastern Time (US & Canada)",Canada,43.53333282470703,-80.53333282470703,"Eastern Standard Time"
1240,Wellington,"(GMT+12:00) Auckland, Wellington","New Zealand",-41.28333282470703,174.78329467773438,"New Zealand Standard Time"
1241,"West Wendover, NV","(GMT-07:00) Mountain Time (US & Canada)","United States",40.739166259765625,-114.07333374023438,"Mountain Standard Time"
1242,"Westford, MA","(GMT-05:00) Eastern Time (US & Canada)","United States",42.579166412353516,-71.4383316040039,"Eastern Standard Time"
1243,"Whistler, BC","(GMT-08:00) Pacific Time (US & Canada); Tijuana",Canada,50.11666488647461,-122.96666717529297,"Pacific Standard Time"
1244,"White Rock, BC","(GMT-08:00) Pacific Time (US & Canada); Tijuana",Canada,49.023887634277344,-122.80110931396484,"Pacific Standard Time"
1245,"Whitehorse, YT","(GMT-08:00) Pacific Time (US & Canada); Tijuana",Canada,60.719722747802734,-135.05194091796875,"Pacific Standard Time"
1246,"Wichita, KS","(GMT-06:00) Central Time (US & Canada)","United States",37.70000076293945,-97.33333587646484,"Central Standard Time"
1247,Willemstad,"(GMT-04:00) La Paz",Curacao,12.100000381469727,-68.93333435058594,"SA Western Standard Time"
1248,Windhoek,"(GMT+01:00) Namibia",Namibia,-22.566667556762695,17.08333396911621,"Namibia Standard Time"
1249,"Window Rock, AZ","(GMT-07:00) Mountain Time (US & Canada)","United States",35.67277908325195,-109.06222534179688,"Mountain Standard Time"
1250,"Windsor, ON","(GMT-05:00) Eastern Time (US & Canada)",Canada,42.29277801513672,-82.99361419677734,"Eastern Standard Time"
1251,"Winnipeg, MB","(GMT-06:00) Central Time (US & Canada)",Canada,49.89555740356445,-97.13833618164062,"Central Standard Time"
1252,"Winston-Salem, NC","(GMT-05:00) Eastern Time (US & Canada)","United States",36.094722747802734,-80.24333190917969,"Eastern Standard Time"
1253,Wodonga,"(GMT+10:00) Canberra, Melbourne, Sydney",Australia,-36.03333282470703,146.56666564941406,"AUS Eastern Standard Time"
1254,Wollongong,"(GMT+10:00) Canberra, Melbourne, Sydney",Australia,-34.41666793823242,150.86666870117188,"AUS Eastern Standard Time"
1255,Wuhan,"(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi",China,30.594722747802734,114.3022232055664,"China Standard Time"
1256,Xiamen,"(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi",China,24.47972297668457,118.08944702148438,"China Standard Time"
1257,Xian,"(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi",China,34.266666412353516,108.88333129882812,"China Standard Time"
1258,Yakutsk,"(GMT+09:00) Yakutsk",Russia,62.033905029296875,129.73309326171875,"Yakutsk Standard Time"
1259,Yalta,"(GMT+03:00) Crimea",Russia,44.5,34.16666793823242,"Crimean Standard Time"
1260,Yamoussoukro,"(GMT) Greenwich Mean Time","Cote d`Ivoire",6.816666603088379,-5.2833333015441895,"Greenwich Standard Time"
1261,Yantai,"(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi",China,37.54999923706055,121.36666870117188,"China Standard Time"
1262,Yaounde,"(GMT+01:00) West Central Africa",Cameroon,3.866666555404663,11.516666412353516,"W. Central Africa Standard Time"
1263,Yaroslavl,"(GMT+03:00) Moscow, St. Petersburg, Volgograd",Russia,57.599998474121094,39.849998474121094,"Russian Standard Time"
1264,Yasok,"(GMT+05:45) Kathmandu",Nepal,27.06833267211914,87.64778137207031,"Nepal Standard Time"
1265,Yawnghwe,"(GMT+06:30) Rangoon",Burma,20.65416717529297,96.9344482421875,"Myanmar Standard Time"
1266,Yazd,"(GMT+03:30) Tehran",Iran,31.89666748046875,54.36055374145508,"Iran Standard Time"
1267,"Yellowknife, NT","(GMT-07:00) Mountain Time (US & Canada)",Canada,62.45527648925781,-114.3691635131836,"Mountain Standard Time"
1268,Yerevan,"(GMT+04:00) Yerevan",Armenia,40.18110656738281,44.5,"Armenia Standard Time"
1269,Yevpatoriya,"(GMT+03:00) Crimea",Russia,45.21666717529297,33.38333511352539,"Crimean Standard Time"
1270,Yigo,"(GMT+10:00) Guam, Port Moresby",Guam,13.533333778381348,144.89999389648438,"West Pacific Standard Time"
1271,Yokohama,"(GMT+09:00) Osaka, Sapporo, Tokyo",Japan,35.43333435058594,139.64999389648438,"Tokyo Standard Time"
1272,Yokosuka,"(GMT+09:00) Osaka, Sapporo, Tokyo",Japan,35.25,139.6666717529297,"Tokyo Standard Time"
1273,Yuzhno-Sakhalinsk,"(GMT+10:00) Khabarovsk",Russia,46.95000076293945,142.73333740234375,"Khabarovsk Standard Time"
1274,Zaandam,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Netherlands,52.4386100769043,4.825555324554443,"W. Europe Standard Time"
1275,Zagreb,"(GMT+01:00) Sarajevo, Skopje, Warsaw, Zagreb",Croatia,45.79999923706055,15.966666221618652,"Central European Standard Time"
1276,Zakynthos,"(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius",Greece,37.78333282470703,20.89666748046875,"FLE Standard Time"
1277,Zaporozhye,"(GMT+02:00) Ukraine",Ukraine,47.84972381591797,35.150001525878906,"Ukraine Standard Time"
1278,Zaragoza,"(GMT+01:00) Brussels, Copenhagen, Madrid, Paris",Spain,41.650001525878906,-0.8833333253860474,"Romance Standard Time"
1279,Zaysan,"(GMT+06:00) Central Asia",Kazakhstan,47.4647216796875,84.87055206298828,"Central Asia Standard Time"
1280,Zhengzhou,"(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi",China,34.75,113.66666412353516,"China Standard Time"
1281,Zhongshan,"(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi",China,22.516666412353516,113.39277648925781,"China Standard Time"
1282,Zihuatanejo,"(GMT-06:00) Guadalajara, Mexico City, Monterrey",Mexico,17.64444351196289,-101.55110931396484,"Mexico Standard Time"
1283,Zupanja,"(GMT+01:00) Sarajevo, Skopje, Warsaw, Zagreb",Croatia,45.06916809082031,18.697221755981445,"Central European Standard Time"
1284,Zurich,"(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna",Switzerland,47.36666488647461,8.550000190734863,"W. Europe Standard Time"
1285,Karachi,"(GMT+05:00) Pakistan",Pakistan,24.906367,67.024412,"Pakistan Standard Time"
1286,Lahore,"(GMT+05:00) Pakistan",Pakistan,31.544601,74.342895,"Pakistan Standard Time"
1287,Faisalabad,"(GMT+05:00) Pakistan",Pakistan,31.4166667,73.0833359,"Pakistan Standard Time"
1288,Rawalpindi,"(GMT+05:00) Pakistan",Pakistan,33.606041,73.043869,"Pakistan Standard Time"
1289,Multan,"(GMT+05:00) Pakistan",Pakistan,30.1955556,71.4752808,"Pakistan Standard Time"
1290,Hyderabad,"(GMT+05:00) Pakistan",Pakistan,25.3666667,68.3666687,"Pakistan Standard Time"
1291,Gujranwala,"(GMT+05:00) Pakistan",Pakistan,32.15,74.1833344,"Pakistan Standard Time"
1292,Peshawar,"(GMT+05:00) Pakistan",Pakistan,34.0077778,71.5733337,"Pakistan Standard Time"
1293,Quetta,"(GMT+05:00) Pakistan",Pakistan,30.1872222,67.0124969,"Pakistan Standard Time"
1295,Bahawalpur,"(GMT+05:00) Pakistan",Pakistan,29.396235,71.684021,"Pakistan Standard Time"
1296,Sargodha,"(GMT+05:00) Pakistan",Pakistan,32.0836111,72.6711121,"Pakistan Standard Time"
1297,Sialkot,"(GMT+05:00) Pakistan",Pakistan,32.497311,74.536346,"Pakistan Standard Time"
1298,Sukkur,"(GMT+05:00) Pakistan",Pakistan,27.7,68.8666687,"Pakistan Standard Time"
1299,Larkana,"(GMT+05:00) Pakistan",Pakistan,27.55,68.2166672,"Pakistan Standard Time"
1300,Sheikhupura,"(GMT+05:00) Pakistan",Pakistan,31.7130556,73.9783325,"Pakistan Standard Time"
1301,Jhang,"(GMT+05:00) Pakistan",Pakistan,31.2741667,72.3119431,"Pakistan Standard Time"
1302,Gujrat,"(GMT+05:00) Pakistan",Pakistan,32.5666667,74.0833359,"Pakistan Standard Time"
1303,Mardan,"(GMT+05:00) Pakistan",Pakistan,34.1983333,72.0458298,"Pakistan Standard Time"
1304,Kasur,"(GMT+05:00) Pakistan",Pakistan,31.1155556,74.4466629,"Pakistan Standard Time"
1305,"Dera Ghazi Khan","(GMT+05:00) Pakistan",Pakistan,30.0561111,70.6344452,"Pakistan Standard Time"
1306,Sahiwal,"(GMT+05:00) Pakistan",Pakistan,30.6666667,73.0999985,"Pakistan Standard Time"
1307,Nawabshah,"(GMT+05:00) Pakistan",Pakistan,26.25,68.4166641,"Pakistan Standard Time"
1308,Mingaora,"(GMT+05:00) Pakistan",Pakistan,34.7761111,72.3611145,"Pakistan Standard Time"
1309,Okara,"(GMT+05:00) Pakistan",Pakistan,30.8080556,73.4458313,"Pakistan Standard Time"
1310,"Mirpur Khas","(GMT+05:00) Pakistan",Pakistan,25.5333333,69.0,"Pakistan Standard Time"
1311,Chiniot,"(GMT+05:00) Pakistan",Pakistan,31.72,72.9788895,"Pakistan Standard Time"
1312,Kamoke,"(GMT+05:00) Pakistan",Pakistan,31.9744444,74.2244415,"Pakistan Standard Time"
1313,Sadiqabad,"(GMT+05:00) Pakistan",Pakistan,28.3,70.1333313,"Pakistan Standard Time"
1314,Burewala,"(GMT+05:00) Pakistan",Pakistan,30.1666667,72.6500015,"Pakistan Standard Time"
1315,Jacobabad,"(GMT+05:00) Pakistan",Pakistan,28.2838889,68.4361115,"Pakistan Standard Time"
1316,Muzaffargarh,"(GMT+05:00) Pakistan",Pakistan,30.0666667,71.1999969,"Pakistan Standard Time"
1317,Muridke,"(GMT+05:00) Pakistan",Pakistan,31.8025,74.2616653,"Pakistan Standard Time"
1318,Jhelum,"(GMT+05:00) Pakistan",Pakistan,32.9333333,73.7333298,"Pakistan Standard Time"
1319,Shikarpur,"(GMT+05:00) Pakistan",Pakistan,27.95,68.6333313,"Pakistan Standard Time"
1320,Hafizabad,"(GMT+05:00) Pakistan",Pakistan,32.0666667,73.6833344,"Pakistan Standard Time"
1321,Kohat,"(GMT+05:00) Pakistan",Pakistan,33.5869444,71.4422226,"Pakistan Standard Time"
1322,Khanpur,"(GMT+05:00) Pakistan",Pakistan,28.65,70.6500015,"Pakistan Standard Time"
1323,Khuzdar,"(GMT+05:00) Pakistan",Pakistan,27.8,66.6166687,"Pakistan Standard Time"
1324,Dadu,"(GMT+05:00) Pakistan",Pakistan,26.7333333,67.7833328,"Pakistan Standard Time"
1325,Gojra,"(GMT+05:00) Pakistan",Pakistan,31.15,72.6833344,"Pakistan Standard Time"
1326,"Mandi Bahauddin","(GMT+05:00) Pakistan",Pakistan,32.5833333,73.5,"Pakistan Standard Time"
1327,"Tando Allahyar","(GMT+05:00) Pakistan",Pakistan,25.4666667,68.7166672,"Pakistan Standard Time"
1328,Daska,"(GMT+05:00) Pakistan",Pakistan,32.3333333,74.3499985,"Pakistan Standard Time"
1329,Pakpattan,"(GMT+05:00) Pakistan",Pakistan,30.35,73.4000015,"Pakistan Standard Time"
1330,Bahawalnagar,"(GMT+05:00) Pakistan",Pakistan,29.9833333,73.2666702,"Pakistan Standard Time"
1331,"Tando Adam","(GMT+05:00) Pakistan",Pakistan,25.7666667,68.6666641,"Pakistan Standard Time"
1332,Khairpur,"(GMT+05:00) Pakistan",Pakistan,27.5333333,68.7666702,"Pakistan Standard Time"
1333,"Chishtian Mandi","(GMT+05:00) Pakistan",Pakistan,29.8,72.8666687,"Pakistan Standard Time"
1334,Jaranwala,"(GMT+05:00) Pakistan",Pakistan,31.3333333,73.4333344,"Pakistan Standard Time"
1335,"Ahmadpur East","(GMT+05:00) Pakistan",Pakistan,29.15,71.2666702,"Pakistan Standard Time"
1336,Vihari,"(GMT+05:00) Pakistan",Pakistan,30.0333333,72.3499985,"Pakistan Standard Time"
1337,Kamalia,"(GMT+05:00) Pakistan",Pakistan,30.7333333,72.6500015,"Pakistan Standard Time"
1338,"Kot Addu","(GMT+05:00) Pakistan",Pakistan,30.47,70.964447,"Pakistan Standard Time"
1339,Khushab,"(GMT+05:00) Pakistan",Pakistan,32.2966667,72.3525009,"Pakistan Standard Time"
1340,Wazirabad,"(GMT+05:00) Pakistan",Pakistan,32.45,74.1166687,"Pakistan Standard Time"
1341,"Dera Ismail Khan","(GMT+05:00) Pakistan",Pakistan,31.8327778,70.9024963,"Pakistan Standard Time"
1342,Chakwal,"(GMT+05:00) Pakistan",Pakistan,32.9333333,72.8666687,"Pakistan Standard Time"
1343,Swabi,"(GMT+05:00) Pakistan",Pakistan,34.12,72.4722214,"Pakistan Standard Time"
1344,Lodhran,"(GMT+05:00) Pakistan",Pakistan,29.5333333,71.6333313,"Pakistan Standard Time"
1345,Nowshera,"(GMT+05:00) Pakistan",Pakistan,33.9966667,72.0130539,"Pakistan Standard Time"
1346,Charsadda,"(GMT+05:00) Pakistan",Pakistan,34.1452778,71.7313919,"Pakistan Standard Time"
1347,Jalalpur,"(GMT+05:00) Pakistan",Pakistan,32.6333333,74.1999969,"Pakistan Standard Time"
1348,Mianwali,"(GMT+05:00) Pakistan",Pakistan,32.5833333,71.5500031,"Pakistan Standard Time"
1349,Chaman,"(GMT+05:00) Pakistan",Pakistan,30.9169444,66.4597244,"Pakistan Standard Time"
1350,Kandhkot,"(GMT+05:00) Pakistan",Pakistan,28.2333333,69.1833344,"Pakistan Standard Time"
1351,Hasilpur,"(GMT+05:00) Pakistan",Pakistan,29.7122222,72.555275,"Pakistan Standard Time"
1352,Arifwala,"(GMT+05:00) Pakistan",Pakistan,30.297907,73.070385,"Pakistan Standard Time"
